g,t,b,e,att,n_g,n_g_valid,n_c,t_label,cohort
121,44,120,-77,0.09130692994296528,5,5,111,2023-11-11,C5
121,45,120,-76,0.09277966576105229,5,5,111,2023-11-18,C5
121,46,120,-75,0.11685125623130281,5,5,111,2023-11-25,C5
121,47,120,-74,0.10094335407205823,5,5,111,2023-12-02,C5
121,48,120,-73,0.12080540963841119,5,5,111,2023-12-09,C5
121,49,120,-72,0.17630141904789676,5,5,111,2023-12-16,C5
121,50,120,-71,0.11130906665619848,5,5,111,2023-12-23,C5
121,51,120,-70,0.15693882294973932,5,5,111,2023-12-30,C5
121,52,120,-69,0.20841907704031615,5,5,111,2024-01-06,C5
121,53,120,-68,0.20001458076417167,5,5,111,2024-01-13,C5
121,54,120,-67,0.21535837168094768,5,5,111,2024-01-20,C5
121,55,120,-66,0.17737596164548525,5,5,111,2024-01-27,C5
121,58,120,-63,0.17390667789658387,5,5,111,2024-02-17,C5
121,59,120,-62,0.11868444215640908,5,5,111,2024-02-24,C5
121,60,120,-61,0.0930652857330325,5,5,111,2024-03-02,C5
121,61,120,-60,0.08493464086609279,5,5,111,2024-03-09,C5
121,62,120,-59,0.08018334433140037,5,5,111,2024-03-16,C5
121,63,120,-58,0.08334739578760222,5,5,111,2024-03-23,C5
121,64,120,-57,0.05817911222272032,5,5,111,2024-03-30,C5
121,65,120,-56,0.007223010614624721,5,5,111,2024-04-06,C5
121,66,120,-55,0.03802641285926754,5,5,111,2024-04-13,C5
121,67,120,-54,0.04400508210940764,5,5,111,2024-04-20,C5
121,68,120,-53,-0.002815601482830079,5,5,111,2024-04-27,C5
121,69,120,-52,0.042479755701513536,5,5,111,2024-05-04,C5
121,70,120,-51,0.01661569266657377,5,5,111,2024-05-11,C5
121,71,120,-50,0.033244209136474814,5,5,111,2024-05-18,C5
121,72,120,-49,0.03756749923954091,5,5,111,2024-05-25,C5
121,73,120,-48,0.011822638210646469,5,5,111,2024-06-01,C5
121,74,120,-47,0.06033830280037304,5,5,111,2024-06-08,C5
121,75,120,-46,0.07489051386147427,5,5,111,2024-06-15,C5
121,76,120,-45,0.10125417053602095,5,5,111,2024-06-22,C5
121,77,120,-44,0.12359237918049751,5,5,111,2024-06-29,C5
121,78,120,-43,0.1240774305419049,5,5,111,2024-07-06,C5
121,79,120,-42,0.1490584280676308,5,5,111,2024-07-13,C5
121,80,120,-41,0.14493652834112497,5,5,111,2024-07-20,C5
121,81,120,-40,0.12627554609222238,5,5,111,2024-07-27,C5
121,82,120,-39,0.14725503762862233,5,5,111,2024-08-03,C5
121,83,120,-38,0.10286290984908439,5,5,111,2024-08-10,C5
121,84,120,-37,0.13088103478267954,5,5,111,2024-08-17,C5
121,85,120,-36,0.10168153438135306,5,5,111,2024-08-24,C5
121,86,120,-35,0.08251648356447636,5,5,111,2024-08-31,C5
121,87,120,-34,0.09395364992430448,5,5,111,2024-09-07,C5
121,89,120,-32,0.06667408423748086,5,5,111,2024-09-21,C5
121,90,120,-31,-0.018841787930254983,5,5,111,2024-09-28,C5
121,91,120,-30,0.00840763373670585,5,5,111,2024-10-05,C5
121,92,120,-29,0.05199723037367096,5,5,111,2024-10-12,C5
121,93,120,-28,0.05675924047033122,5,5,111,2024-10-19,C5
121,94,120,-27,0.04291224435528796,5,5,111,2024-10-26,C5
121,95,120,-26,0.04761910910028915,5,5,111,2024-11-02,C5
121,96,120,-25,0.05109884390720786,5,5,111,2024-11-09,C5
121,97,120,-24,0.08803517319324057,5,5,111,2024-11-16,C5
121,98,120,-23,0.11217260608523633,5,5,111,2024-11-23,C5
121,99,120,-22,0.11758174257806864,5,5,111,2024-11-30,C5
121,100,120,-21,0.12075009070647512,5,5,111,2024-12-07,C5
121,101,120,-20,0.135915551382328,5,5,111,2024-12-14,C5
121,102,120,-19,0.10160684461604802,5,5,111,2024-12-21,C5
121,103,120,-18,0.08385026872830974,5,5,111,2024-12-28,C5
121,104,120,-17,0.1977229543969442,5,5,111,2025-01-04,C5
121,105,120,-16,0.1825744350013331,5,5,111,2025-01-11,C5
121,106,120,-15,0.16984124160467184,5,5,111,2025-01-18,C5
121,108,120,-13,0.2102095247556607,5,5,111,2025-02-01,C5
121,109,120,-12,0.18302225362134728,5,5,111,2025-02-08,C5
121,110,120,-11,0.16298747459172475,5,5,111,2025-02-15,C5
121,111,120,-10,0.1449368957040297,5,5,111,2025-02-22,C5
121,112,120,-9,0.0635160713486744,5,5,111,2025-03-01,C5
121,113,120,-8,0.07195066290403625,5,5,111,2025-03-08,C5
121,114,120,-7,0.07443705423849639,5,5,111,2025-03-15,C5
121,115,120,-6,0.0569407620762338,5,5,111,2025-03-22,C5
121,116,120,-5,0.06663075722732056,5,5,111,2025-03-29,C5
121,117,120,-4,0.05554619215087297,5,5,111,2025-04-05,C5
121,118,120,-3,0.05791718793379792,5,5,111,2025-04-12,C5
121,119,120,-2,0.04085994390000638,5,5,111,2025-04-19,C5
121,121,120,0,-0.0237279211234393,5,5,111,2025-05-03,C5
121,122,120,1,0.05382256510631765,5,5,111,2025-05-10,C5
121,123,120,2,0.04192582123371091,5,5,111,2025-05-17,C5
121,124,120,3,0.04727604495120602,5,5,111,2025-05-24,C5
121,125,120,4,-0.010276993633826642,5,5,111,2025-05-31,C5
121,126,120,5,0.055031962104980944,5,5,111,2025-06-07,C5
121,127,120,6,0.08745155560062343,5,5,111,2025-06-14,C5
121,128,120,7,0.09614874890870544,5,5,111,2025-06-21,C5
121,129,120,8,0.11259043691326362,5,5,111,2025-06-28,C5
121,130,120,9,0.12469206519150082,5,5,111,2025-07-05,C5
121,131,120,10,0.1419920389748252,5,5,111,2025-07-12,C5
121,132,120,11,0.1427506537866846,5,5,111,2025-07-19,C5
121,133,120,12,0.147983945015863,5,5,111,2025-07-26,C5
121,134,120,13,0.15159412939467248,5,5,111,2025-08-02,C5
121,135,120,14,0.11653763682972179,5,5,111,2025-08-09,C5
121,136,120,15,0.11747572930493401,5,5,111,2025-08-16,C5
121,137,120,16,0.11036125922047155,5,5,111,2025-08-23,C5
121,138,120,17,0.08224183577516493,5,5,111,2025-08-30,C5
121,139,120,18,0.06831939256933452,5,5,111,2025-09-06,C5
121,140,120,19,0.06729275418581968,5,5,111,2025-09-13,C5
121,141,120,20,0.0585605512698201,5,5,111,2025-09-20,C5
121,144,120,23,0.07666379589461411,5,5,111,2025-10-11,C5
121,145,120,24,0.05893645216591111,5,5,111,2025-10-18,C5
121,146,120,25,0.057332346077039235,5,5,111,2025-10-25,C5
121,147,120,26,0.057508022408828796,5,5,111,2025-11-01,C5
121,148,120,27,0.05848936389346865,5,5,111,2025-11-08,C5
121,149,120,28,0.07738964603365464,5,5,111,2025-11-15,C5
121,150,120,29,0.08784097692171615,5,5,111,2025-11-22,C5
121,151,120,30,0.1387037993540101,5,5,111,2025-11-29,C5
121,152,120,31,0.11268714704394972,5,5,111,2025-12-06,C5
121,153,120,32,0.13794456663931912,5,5,111,2025-12-13,C5
121,154,120,33,0.11299954306747378,5,5,111,2025-12-20,C5
121,155,120,34,0.09049704277695884,5,5,111,2025-12-27,C5
121,156,120,35,0.1828331099899314,5,5,111,2026-01-03,C5
121,157,120,36,0.20311535056096292,5,5,111,2026-01-10,C5
121,158,120,37,0.19137949786415437,5,5,111,2026-01-17,C5
121,159,120,38,0.19371214259310643,5,5,111,2026-01-24,C5
121,160,120,39,0.18369765707420654,5,5,111,2026-01-31,C5
121,161,120,40,0.1831248750517916,5,5,111,2026-02-07,C5
121,163,120,42,0.14830186140523782,5,5,111,2026-02-21,C5
121,164,120,43,0.06672645057530832,5,5,111,2026-02-28,C5
121,165,120,44,0.09505440077284671,5,5,111,2026-03-07,C5
121,166,120,45,0.07507180338842082,5,5,111,2026-03-14,C5
121,167,120,46,0.06249471231678832,5,5,111,2026-03-21,C5
121,168,120,47,0.04700497671490576,5,5,111,2026-03-28,C5
121,169,120,48,0.03861483904716378,5,5,111,2026-04-04,C5
121,170,120,49,0.012027546527227276,5,5,111,2026-04-11,C5
121,171,120,50,0.009328963226938464,5,5,111,2026-04-18,C5
121,172,120,51,-0.0162465973738802,5,5,111,2026-04-25,C5
121,173,120,52,-0.00944185249270999,5,5,111,2026-05-02,C5
121,174,120,53,0.039902004348282616,5,5,111,2026-05-09,C5
121,175,120,54,0.04285322381999479,5,5,111,2026-05-16,C5
121,176,120,55,0.015306233063612586,5,5,111,2026-05-23,C5
121,177,120,56,0.02958549469983192,5,5,111,2026-05-30,C5
121,178,120,57,0.04696763457617613,5,5,111,2026-06-06,C5
121,179,120,58,0.06442773608229559,5,5,111,2026-06-13,C5
121,180,120,59,0.09312097704755112,5,5,111,2026-06-20,C5
121,181,120,60,0.09407800113071549,5,5,111,2026-06-27,C5
121,182,120,61,0.11643424232131575,5,5,111,2026-07-04,C5
121,183,120,62,0.08241970852742148,5,5,111,2026-07-11,C5
121,184,120,63,0.14017402581069693,5,5,111,2026-07-18,C5
121,185,120,64,0.1266702061730032,5,5,111,2026-07-25,C5
121,186,120,65,0.15162236204751386,5,5,111,2026-08-01,C5
121,187,120,66,0.12467030384684313,5,5,111,2026-08-08,C5
121,188,120,67,0.06451029587479644,5,5,111,2026-08-15,C5
121,189,120,68,0.09770295952721346,5,5,111,2026-08-22,C5
121,190,120,69,0.07030019059719059,5,5,111,2026-08-29,C5
121,191,120,70,0.038675433209649196,5,5,111,2026-09-05,C5
121,192,120,71,0.03901307950566043,5,5,111,2026-09-12,C5
135,0,134,-135,-0.048654458541901154,2,2,111,2023-01-07,C6
135,1,134,-134,-0.04058191388365652,2,2,111,2023-01-14,C6
135,3,134,-132,-0.019350618007856805,2,2,111,2023-01-28,C6
135,4,134,-131,-0.016607735794657748,2,2,111,2023-02-04,C6
135,5,134,-130,-0.02683128922891686,2,2,111,2023-02-11,C6
135,6,134,-129,-0.03247197739160486,2,2,111,2023-02-18,C6
135,7,134,-128,-0.03572290247109493,2,2,111,2023-02-25,C6
135,8,134,-127,-0.07745471141306187,2,2,111,2023-03-04,C6
135,9,134,-126,-0.08767840652050282,2,2,111,2023-03-11,C6
135,10,134,-125,-0.08826177531918336,2,2,111,2023-03-18,C6
135,11,134,-124,-0.08668053450371535,2,2,111,2023-03-25,C6
135,12,134,-123,-0.09926213116493018,2,2,111,2023-04-01,C6
135,13,134,-122,-0.096381427504309,2,2,111,2023-04-08,C6
135,14,134,-121,-0.10343592550625375,2,2,111,2023-04-15,C6
135,15,134,-120,-0.107965381784075,2,2,111,2023-04-22,C6
135,16,134,-119,-0.06281504906334642,2,2,111,2023-04-29,C6
135,17,134,-118,-0.10673710945282716,2,2,111,2023-05-06,C6
135,18,134,-117,-0.10474910830177342,2,2,111,2023-05-13,C6
135,19,134,-116,-0.09958866840671493,2,2,111,2023-05-20,C6
135,20,134,-115,-0.08150062910816928,2,2,111,2023-05-27,C6
135,21,134,-114,-0.0709785365056389,2,2,111,2023-06-03,C6
135,22,134,-113,-0.09236384522722002,2,2,111,2023-06-10,C6
135,23,134,-112,-0.07870696340493002,2,2,111,2023-06-17,C6
135,24,134,-111,-0.045728848149904064,2,2,111,2023-06-24,C6
135,25,134,-110,-0.04032680926461377,2,2,111,2023-07-01,C6
135,26,134,-109,-0.039466416464809764,2,2,111,2023-07-08,C6
135,27,134,-108,-0.04937527350935439,2,2,111,2023-07-15,C6
135,28,134,-107,-0.0615901526139576,2,2,111,2023-07-22,C6
135,29,134,-106,-0.03724950853930949,2,2,111,2023-07-29,C6
135,30,134,-105,-0.03938024382384683,2,2,111,2023-08-05,C6
135,31,134,-104,-0.03875700538782323,2,2,111,2023-08-12,C6
135,32,134,-103,-0.04852110091717894,2,2,111,2023-08-19,C6
135,33,134,-102,-0.07182759910073053,2,2,111,2023-08-26,C6
135,34,134,-101,-0.08997216607175437,2,2,111,2023-09-02,C6
135,35,134,-100,-0.07104581324901083,2,2,111,2023-09-09,C6
135,36,134,-99,-0.05825146760548393,2,2,111,2023-09-16,C6
135,39,134,-96,-0.0677458635942058,2,2,111,2023-10-07,C6
135,40,134,-95,-0.07751090888239962,2,2,111,2023-10-14,C6
135,41,134,-94,-0.08057484431075523,2,2,111,2023-10-21,C6
135,42,134,-93,-0.07679875961436872,2,2,111,2023-10-28,C6
135,43,134,-92,-0.0740183483421519,2,2,111,2023-11-04,C6
135,44,134,-91,-0.06281763390452613,2,2,111,2023-11-11,C6
135,45,134,-90,-0.047800468325300355,2,2,111,2023-11-18,C6
135,46,134,-89,-0.04868672699517111,2,2,111,2023-11-25,C6
135,47,134,-88,-0.03561064738598556,2,2,111,2023-12-02,C6
135,48,134,-87,-0.01057582429277902,2,2,111,2023-12-09,C6
135,49,134,-86,-0.001134334060320305,2,2,111,2023-12-16,C6
135,50,134,-85,0.05515607181415346,2,2,111,2023-12-23,C6
135,51,134,-84,0.02297014731498962,2,2,111,2023-12-30,C6
135,52,134,-83,0.021158460899014367,2,2,111,2024-01-06,C6
135,53,134,-82,0.02435312321208453,2,2,111,2024-01-13,C6
135,54,134,-81,0.010546778763546137,2,2,111,2024-01-20,C6
135,55,134,-80,0.005853047692663489,2,2,111,2024-01-27,C6
135,58,134,-77,0.0033563449089004938,2,2,111,2024-02-17,C6
135,59,134,-76,0.003932800814379203,2,2,111,2024-02-24,C6
135,60,134,-75,-0.0423387593489728,2,2,111,2024-03-02,C6
135,61,134,-74,-0.04121667522620551,2,2,111,2024-03-09,C6
135,62,134,-73,-0.04612446671683598,2,2,111,2024-03-16,C6
135,63,134,-72,-0.046741686546658695,2,2,111,2024-03-23,C6
135,64,134,-71,-0.06781224958329293,2,2,111,2024-03-30,C6
135,65,134,-70,-0.048935505817698954,2,2,111,2024-04-06,C6
135,66,134,-69,-0.06710193099409573,2,2,111,2024-04-13,C6
135,67,134,-68,-0.06504348476785365,2,2,111,2024-04-20,C6
135,68,134,-67,-0.032317493429063954,2,2,111,2024-04-27,C6
135,69,134,-66,-0.022538938854999135,2,2,111,2024-05-04,C6
135,70,134,-65,-0.030085070982894258,2,2,111,2024-05-11,C6
135,71,134,-64,-0.042539309464248276,2,2,111,2024-05-18,C6
135,72,134,-63,-0.0467390828676256,2,2,111,2024-05-25,C6
135,73,134,-62,-0.02434792845476548,2,2,111,2024-06-01,C6
135,74,134,-61,-0.028724270137910124,2,2,111,2024-06-08,C6
135,75,134,-60,-0.029008508911738423,2,2,111,2024-06-15,C6
135,76,134,-59,-0.009514226110336282,2,2,111,2024-06-22,C6
135,77,134,-58,0.005664465204964816,2,2,111,2024-06-29,C6
135,78,134,-57,0.011576829341605727,2,2,111,2024-07-06,C6
135,79,134,-56,0.02648714741264429,2,2,111,2024-07-13,C6
135,80,134,-55,-0.006724894367797343,2,2,111,2024-07-20,C6
135,81,134,-54,-0.0055109646180168444,2,2,111,2024-07-27,C6
135,82,134,-53,-0.005701522653648546,2,2,111,2024-08-03,C6
135,83,134,-52,0.02163408793479938,2,2,111,2024-08-10,C6
135,84,134,-51,0.005169514572269926,2,2,111,2024-08-17,C6
135,85,134,-50,-0.023130169844573306,2,2,111,2024-08-24,C6
135,86,134,-49,-0.04173158057946777,2,2,111,2024-08-31,C6
135,87,134,-48,-0.033262549054682206,2,2,111,2024-09-07,C6
135,89,134,-46,-0.038008963021208764,2,2,111,2024-09-21,C6
135,90,134,-45,-0.018174140164677513,2,2,111,2024-09-28,C6
135,91,134,-44,-0.031561984758921136,2,2,111,2024-10-05,C6
135,92,134,-43,-0.05200394046676679,2,2,111,2024-10-12,C6
135,93,134,-42,-0.04126601658054482,2,2,111,2024-10-19,C6
135,94,134,-41,-0.051579239470048,2,2,111,2024-10-26,C6
135,95,134,-40,-0.036489199116985005,2,2,111,2024-11-02,C6
135,96,134,-39,-0.036174915823763004,2,2,111,2024-11-09,C6
135,97,134,-38,-0.005380796359132162,2,2,111,2024-11-16,C6
135,98,134,-37,-0.029014496522330624,2,2,111,2024-11-23,C6
135,99,134,-36,0.006628281407616232,2,2,111,2024-11-30,C6
135,100,134,-35,0.06680728105066977,2,2,111,2024-12-07,C6
135,101,134,-34,0.05298782059891628,2,2,111,2024-12-14,C6
135,102,134,-33,0.05970837174652459,2,2,111,2024-12-21,C6
135,103,134,-32,0.04748144248785655,2,2,111,2024-12-28,C6
135,104,134,-31,0.05046125275283464,2,2,111,2025-01-04,C6
135,105,134,-30,0.049810438946321534,2,2,111,2025-01-11,C6
135,106,134,-29,0.04893603913122036,2,2,111,2025-01-18,C6
135,108,134,-27,0.07689924807032868,2,2,111,2025-02-01,C6
135,109,134,-26,0.06364880196086821,2,2,111,2025-02-08,C6
135,110,134,-25,0.0471241278916773,2,2,111,2025-02-15,C6
135,111,134,-24,0.0448417144843906,2,2,111,2025-02-22,C6
135,112,134,-23,0.0166640637196225,2,2,111,2025-03-01,C6
135,113,134,-22,-0.00286517844060602,2,2,111,2025-03-08,C6
135,114,134,-21,0.006212465770442516,2,2,111,2025-03-15,C6
135,115,134,-20,-0.010331085892246739,2,2,111,2025-03-22,C6
135,116,134,-19,-0.016742331605848454,2,2,111,2025-03-29,C6
135,117,134,-18,-0.010123871073453333,2,2,111,2025-04-05,C6
135,118,134,-17,-0.016276025890472057,2,2,111,2025-04-12,C6
135,119,134,-16,-0.020555224592309768,2,2,111,2025-04-19,C6
135,120,134,-15,-0.011859805061295803,2,2,111,2025-04-26,C6
135,121,134,-14,0.003505090508834671,2,2,111,2025-05-03,C6
135,122,134,-13,-0.02381725592099987,2,2,111,2025-05-10,C6
135,123,134,-12,-0.035661806477496893,2,2,111,2025-05-17,C6
135,124,134,-11,-0.02355744622464903,2,2,111,2025-05-24,C6
135,125,134,-10,-0.01810008170443307,2,2,111,2025-05-31,C6
135,126,134,-9,-0.034838575094889745,2,2,111,2025-06-07,C6
135,127,134,-8,-0.017829765765929803,2,2,111,2025-06-14,C6
135,128,134,-7,-0.0034671369927666146,2,2,111,2025-06-21,C6
135,129,134,-6,0.008704183692752401,2,2,111,2025-06-28,C6
135,130,134,-5,0.00663735585565714,2,2,111,2025-07-05,C6
135,131,134,-4,0.006669122932208088,2,2,111,2025-07-12,C6
135,132,134,-3,0.004311504257439272,2,2,111,2025-07-19,C6
135,133,134,-2,0.0011303421728645823,2,2,111,2025-07-26,C6
135,135,134,0,0.030693125822156272,2,2,111,2025-08-09,C6
135,136,134,1,0.001982196305904689,2,2,111,2025-08-16,C6
135,137,134,2,-0.011490858729493098,2,2,111,2025-08-23,C6
135,138,134,3,-0.039856826830586264,2,2,111,2025-08-30,C6
135,139,134,4,-0.04398381561751763,2,2,111,2025-09-06,C6
135,140,134,5,-0.03888186207801911,2,2,111,2025-09-13,C6
135,141,134,6,-0.03817597655944174,2,2,111,2025-09-20,C6
135,144,134,9,-0.018066680348113692,2,2,111,2025-10-11,C6
135,145,134,10,-0.031192188611295635,2,2,111,2025-10-18,C6
135,146,134,11,-0.037358045052945515,2,2,111,2025-10-25,C6
135,147,134,12,-0.0229282867980104,2,2,111,2025-11-01,C6
135,148,134,13,-0.016795323192766082,2,2,111,2025-11-08,C6
135,149,134,14,-0.016765854289854887,2,2,111,2025-11-15,C6
135,150,134,15,-0.01973931655279429,2,2,111,2025-11-22,C6
135,151,134,16,0.015289692523278248,2,2,111,2025-11-29,C6
135,152,134,17,0.026295561000940132,2,2,111,2025-12-06,C6
135,153,134,18,0.04708131384954628,2,2,111,2025-12-13,C6
135,154,134,19,0.0735978599055423,2,2,111,2025-12-20,C6
135,155,134,20,0.07679612320053328,2,2,111,2025-12-27,C6
135,156,134,21,0.052940871895825095,2,2,111,2026-01-03,C6
135,157,134,22,0.048829038519045326,2,2,111,2026-01-10,C6
135,158,134,23,0.043804658510386695,2,2,111,2026-01-17,C6
135,159,134,24,0.06523319216929921,2,2,111,2026-01-24,C6
135,160,134,25,0.06279945437811546,2,2,111,2026-01-31,C6
135,161,134,26,0.058342553438775986,2,2,111,2026-02-07,C6
135,163,134,28,0.04038613830667699,2,2,111,2026-02-21,C6
135,164,134,29,0.0029598990060694247,2,2,111,2026-02-28,C6
135,165,134,30,-0.009386495955010343,2,2,111,2026-03-07,C6
135,166,134,31,-0.005341389323583717,2,2,111,2026-03-14,C6
135,167,134,32,-0.009494300319489307,2,2,111,2026-03-21,C6
135,168,134,33,-0.020374264831805072,2,2,111,2026-03-28,C6
135,169,134,34,-0.006847076941429164,2,2,111,2026-04-04,C6
135,170,134,35,-0.03532018862646333,2,2,111,2026-04-11,C6
135,171,134,36,-0.013985536965880868,2,2,111,2026-04-18,C6
135,172,134,37,0.004114511716807684,2,2,111,2026-04-25,C6
135,173,134,38,-0.0036994008901428954,2,2,111,2026-05-02,C6
135,174,134,39,-0.018732869358145166,2,2,111,2026-05-09,C6
135,175,134,40,-0.016649181421654585,2,2,111,2026-05-16,C6
135,176,134,41,0.003926000993259626,2,2,111,2026-05-23,C6
135,177,134,42,0.008611129870109535,2,2,111,2026-05-30,C6
135,178,134,43,-0.017553989517105795,2,2,111,2026-06-06,C6
135,179,134,44,-0.0011262766850693995,2,2,111,2026-06-13,C6
135,180,134,45,0.022961945681223644,2,2,111,2026-06-20,C6
135,181,134,46,0.03410757066730863,2,2,111,2026-06-27,C6
135,182,134,47,0.04373311594453663,2,2,111,2026-07-04,C6
135,183,134,48,0.04021533270744657,2,2,111,2026-07-11,C6
135,184,134,49,0.029994466479939252,2,2,111,2026-07-18,C6
135,185,134,50,0.018766029227357033,2,2,111,2026-07-25,C6
135,186,134,51,0.01815939765436914,2,2,111,2026-08-01,C6
135,187,134,52,0.02411964439481379,2,2,111,2026-08-08,C6
135,188,134,53,0.033158135152904215,2,2,111,2026-08-15,C6
135,189,134,54,0.016855393467807678,2,2,111,2026-08-22,C6
135,190,134,55,-0.0036468428253274288,2,2,111,2026-08-29,C6
135,191,134,56,-0.019330579748632476,2,2,111,2026-09-05,C6
135,192,134,57,-0.020789955661092457,2,2,111,2026-09-12,C6
